# TYPE=TEMP
#An_date= 20180915
#An_time= 06
#An_range=] 3  to  9 ]
#StatusFlag: 0(Used);1(Not Used);2(Rejected by DA);3(Never Used by DA);4(Data Thinned);5(Rejected before DA);6(Alternative Used);7(Quality Issue);8(Other Reason);9(No content)
#Station_id,yyyymmdd,HHMMSS,latitude,Longitude,StatusFlag,Centre_id,var_id,Mean_Bg_dep,Std_Bg_dep,Levels,LastRepLevel,CodeType
14015,20180915,043525,46.06500,14.51200,0,ECMF,3,0.3729,2.4417,Stra,80.1,109
14015,20180915,043525,46.06500,14.51200,0,ECMF,4,-0.6222,1.7868,Trop,80.1,109
14015,20180915,043525,46.06500,14.51200,0,ECMF,4,-0.5923,2.6579,Stra,80.1,109
16622,20180915,053227,40.52754,22.97198,0,ECMF,2,-0.0163,0.4905,Trop,16.9,109
16622,20180915,053227,40.52754,22.97198,0,ECMF,2,0.4275,0.9299,Stra,16.9,109
16622,20180915,053227,40.52754,22.97198,0,ECMF,29,0.0117,0.0938,Trop,16.9,109
16622,20180915,053227,40.52754,22.97198,5,ECMF,29,-0.0083,0.0088,Stra,16.9,109
16622,20180915,053227,40.52754,22.97198,0,ECMF,3,-0.0271,1.7424,Trop,16.9,109
16622,20180915,053227,40.52754,22.97198,0,ECMF,3,0.6068,3.1828,Stra,16.9,109
16622,20180915,053227,40.52754,22.97198,0,ECMF,4,-0.2433,1.5800,Trop,16.9,109
16622,20180915,053227,40.52754,22.97198,0,ECMF,4,0.1106,3.0064,Stra,16.9,109
17607,20180915,050457,35.14076,33.39610,0,ECMF,2,-0.0636,0.5905,Trop,21.7,109
17607,20180915,050457,35.14076,33.39610,0,ECMF,2,0.2861,0.9906,Stra,21.7,109
17607,20180915,050457,35.14076,33.39610,0,ECMF,29,-0.0699,0.1228,Trop,21.7,109
17607,20180915,050457,35.14076,33.39610,5,ECMF,29,-0.0154,0.0173,Stra,21.7,109
17607,20180915,050457,35.14076,33.39610,0,ECMF,3,-0.7959,2.1505,Trop,68.7,109
17607,20180915,050457,35.14076,33.39610,0,ECMF,3,0.0163,4.2266,Stra,68.7,109
17607,20180915,050457,35.14076,33.39610,0,ECMF,4,-0.1103,2.2085,Trop,68.7,109
17607,20180915,050457,35.14076,33.39610,0,ECMF,4,-0.1186,2.7154,Stra,68.7,109
47122,20180915,060000,37.08000,127.03000,0,ECMF,2,-0.2437,1.2685,Trop,9.2,35
47122,20180915,060000,37.08000,127.03000,0,ECMF,2,1.7537,1.6831,Stra,9.2,35
47122,20180915,060000,37.08000,127.03000,0,ECMF,29,-0.0106,0.1146,Trop,9.2,35
47122,20180915,060000,37.08000,127.03000,5,ECMF,29,-0.0215,0.0534,Stra,9.2,35
47122,20180915,060000,37.08000,127.03000,0,ECMF,3,0.6148,2.7472,Trop,9.2,35
47122,20180915,060000,37.08000,127.03000,0,ECMF,3,-0.3920,2.2582,Stra,9.2,35
47122,20180915,060000,37.08000,127.03000,0,ECMF,4,0.3937,2.3790,Trop,9.2,35
47122,20180915,060000,37.08000,127.03000,0,ECMF,4,0.1308,2.8815,Stra,9.2,35
47155,20180915,052036,35.16990,128.57274,0,ECMF,2,-0.0036,0.7634,Trop,6.6,109
47155,20180915,052036,35.16990,128.57274,0,ECMF,2,0.4587,1.1562,Stra,6.6,109
47155,20180915,052036,35.16990,128.57274,0,ECMF,29,0.0304,0.1163,Trop,6.6,109
47155,20180915,052036,35.16990,128.57274,5,ECMF,29,-0.0181,0.0225,Stra,6.6,109
47155,20180915,052036,35.16990,128.57274,0,ECMF,3,0.9227,1.7880,Trop,6.6,109
47155,20180915,052036,35.16990,128.57274,0,ECMF,3,0.0500,2.0534,Stra,6.6,109
47155,20180915,052036,35.16990,128.57274,0,ECMF,4,0.1154,2.2479,Trop,6.6,109
47155,20180915,052036,35.16990,128.57274,0,ECMF,4,0.2480,2.6241,Stra,6.6,109
47158,20180915,060000,35.12000,126.80000,0,ECMF,2,2.3704,2.2605,Trop,10.4,35
47158,20180915,060000,35.12000,126.80000,0,ECMF,2,7.0811,2.0247,Stra,10.4,35
47158,20180915,060000,35.12000,126.80000,0,ECMF,29,0.0025,0.1451,Trop,10.4,35
47158,20180915,060000,35.12000,126.80000,5,ECMF,29,-0.0392,0.0810,Stra,10.4,35
47158,20180915,060000,35.12000,126.80000,0,ECMF,3,-0.2528,2.0704,Trop,10.4,35
47158,20180915,060000,35.12000,126.80000,0,ECMF,3,0.2811,2.7037,Stra,10.4,35
47158,20180915,060000,35.12000,126.80000,0,ECMF,4,-0.0783,2.6994,Trop,10.4,35
47158,20180915,060000,35.12000,126.80000,0,ECMF,4,0.4680,3.4451,Stra,10.4,35
70027,20180915,060000,71.32000,-156.62000,0,ECMF,2,0.3638,1.4569,Trop,24.6,35
70027,20180915,060000,71.32000,-156.62000,0,ECMF,2,0.1297,1.0317,Stra,24.6,35
70027,20180915,060000,71.32000,-156.62000,0,ECMF,29,-0.0384,0.1684,Trop,24.6,35
70027,20180915,060000,71.32000,-156.62000,5,ECMF,29,0.0038,0.0026,Stra,24.6,35
70027,20180915,060000,71.32000,-156.62000,0,ECMF,3,-0.5261,1.6923,Trop,30.0,35
70027,20180915,060000,71.32000,-156.62000,0,ECMF,3,-0.1501,1.0361,Stra,30.0,35
70027,20180915,060000,71.32000,-156.62000,0,ECMF,4,-0.7233,2.4854,Trop,30.0,35
70027,20180915,060000,71.32000,-156.62000,0,ECMF,4,-0.0968,1.5201,Stra,30.0,35
71082,20180915,051522,82.49920,-62.34720,0,ECMF,2,-0.1814,0.7460,Trop,30.9,109
71082,20180915,051522,82.49920,-62.34720,0,ECMF,2,0.4744,0.5259,Stra,30.9,109
71082,20180915,051522,82.49920,-62.34720,0,ECMF,29,-0.0078,0.0764,Trop,30.9,109
71082,20180915,051522,82.49920,-62.34720,5,ECMF,29,0.0086,0.0031,Stra,30.9,109
71082,20180915,051522,82.49920,-62.34720,0,ECMF,3,-0.6366,1.5886,Trop,30.9,109
71082,20180915,051522,82.49920,-62.34720,0,ECMF,3,-0.4081,1.9611,Stra,30.9,109
71082,20180915,051522,82.49920,-62.34720,0,ECMF,4,-1.0829,1.6964,Trop,30.9,109
71082,20180915,051522,82.49920,-62.34720,0,ECMF,4,0.4164,2.1416,Stra,30.9,109
71119,20180915,051530,53.54790,-114.10860,0,ECMF,2,-0.2640,0.8079,Trop,27.1,109
71119,20180915,051530,53.54790,-114.10860,0,ECMF,2,0.8147,1.0053,Stra,27.1,109
71119,20180915,051530,53.54790,-114.10860,0,ECMF,29,-0.0181,0.0898,Trop,27.1,109
71119,20180915,051530,53.54790,-114.10860,5,ECMF,29,0.0049,0.0023,Stra,27.1,109
71119,20180915,051530,53.54790,-114.10860,0,ECMF,3,-0.6127,1.6130,Trop,27.1,109
71119,20180915,051530,53.54790,-114.10860,0,ECMF,3,0.2073,2.9215,Stra,27.1,109
71119,20180915,051530,53.54790,-114.10860,0,ECMF,4,0.8564,2.7333,Trop,27.1,109
71119,20180915,051530,53.54790,-114.10860,0,ECMF,4,-0.0655,2.5166,Stra,27.1,109
71126,20180915,060000,53.55000,-114.11000,0,ECMF,2,0.0375,0.8686,Trop,27.2,35
71126,20180915,060000,53.55000,-114.11000,0,ECMF,2,1.5744,1.8772,Stra,27.2,35
71126,20180915,060000,53.55000,-114.11000,0,ECMF,29,-0.0368,0.0938,Trop,27.2,35
71126,20180915,060000,53.55000,-114.11000,5,ECMF,29,0.0047,0.0027,Stra,27.2,35
71126,20180915,060000,53.55000,-114.11000,0,ECMF,3,0.3051,0.9954,Trop,30.0,35
71126,20180915,060000,53.55000,-114.11000,2,ECMF,3,1.5350,4.4782,Stra,30.0,35
71126,20180915,060000,53.55000,-114.11000,0,ECMF,4,0.6107,1.9248,Trop,30.0,35
71126,20180915,060000,53.55000,-114.11000,2,ECMF,4,-0.6110,4.4381,Stra,30.0,35
71701,20180915,060000,45.83000,-66.43000,0,ECMF,2,0.1210,1.1586,Trop,150.0,35
71701,20180915,060000,45.83000,-66.43000,0,ECMF,29,-0.0313,0.0692,Trop,150.0,35
71701,20180915,060000,45.83000,-66.43000,0,ECMF,3,0.5902,1.7071,Trop,150.0,35
71701,20180915,060000,45.83000,-66.43000,0,ECMF,4,0.0815,1.9024,Trop,150.0,35
71917,20180915,051529,79.99000,-85.94000,0,ECMF,2,-0.1033,0.8511,Trop,30.9,109
71917,20180915,051529,79.99000,-85.94000,0,ECMF,2,0.5877,0.4399,Stra,30.9,109
71917,20180915,051529,79.99000,-85.94000,0,ECMF,29,0.0157,0.0684,Trop,30.9,109
71917,20180915,051529,79.99000,-85.94000,5,ECMF,29,0.0082,0.0029,Stra,30.9,109
71917,20180915,051529,79.99000,-85.94000,0,ECMF,3,-0.4069,1.8009,Trop,30.9,109
71917,20180915,051529,79.99000,-85.94000,0,ECMF,3,-0.0418,1.3400,Stra,30.9,109
71917,20180915,051529,79.99000,-85.94000,0,ECMF,4,0.1930,1.9017,Trop,30.9,109
71917,20180915,051529,79.99000,-85.94000,0,ECMF,4,-0.2751,1.1672,Stra,30.9,109
71925,20180915,051614,69.12850,-105.05760,0,ECMF,2,-0.0276,0.7836,Trop,19.8,109
71925,20180915,051614,69.12850,-105.05760,0,ECMF,2,0.6498,0.6893,Stra,19.8,109
71925,20180915,051614,69.12850,-105.05760,0,ECMF,29,0.0058,0.0770,Trop,19.8,109
71925,20180915,051614,69.12850,-105.05760,5,ECMF,29,0.0072,0.0009,Stra,19.8,109
71925,20180915,051614,69.12850,-105.05760,0,ECMF,3,0.5354,1.6663,Trop,19.8,109
71925,20180915,051614,69.12850,-105.05760,0,ECMF,3,0.1557,2.1817,Stra,19.8,109
71925,20180915,051614,69.12850,-105.05760,0,ECMF,4,0.0691,1.7145,Trop,19.8,109
71925,20180915,051614,69.12850,-105.05760,0,ECMF,4,0.2536,3.0831,Stra,19.8,109
71957,20180915,051516,68.31790,-133.53450,0,ECMF,2,-0.1203,0.9285,Trop,27.6,109
71957,20180915,051516,68.31790,-133.53450,0,ECMF,2,0.6230,0.5706,Stra,27.6,109
71957,20180915,051516,68.31790,-133.53450,0,ECMF,29,0.0170,0.1275,Trop,27.6,109
71957,20180915,051516,68.31790,-133.53450,5,ECMF,29,0.0026,0.0021,Stra,27.6,109
71957,20180915,051516,68.31790,-133.53450,0,ECMF,3,0.1677,1.7786,Trop,27.6,109
71957,20180915,051516,68.31790,-133.53450,0,ECMF,3,0.3911,1.7943,Stra,27.6,109
71957,20180915,051516,68.31790,-133.53450,0,ECMF,4,-0.6080,1.4026,Trop,27.6,109
71957,20180915,051516,68.31790,-133.53450,0,ECMF,4,-0.1103,1.7124,Stra,27.6,109
74646,20180915,060000,36.60000,-97.48000,0,ECMF,2,0.5772,1.0400,Trop,37.2,35
74646,20180915,060000,36.60000,-97.48000,0,ECMF,2,0.6512,1.4656,Stra,37.2,35
74646,20180915,060000,36.60000,-97.48000,0,ECMF,29,-0.0569,0.1043,Trop,37.2,35
74646,20180915,060000,36.60000,-97.48000,5,ECMF,29,-0.0113,0.0148,Stra,37.2,35
74646,20180915,060000,36.60000,-97.48000,0,ECMF,3,-0.5874,2.0495,Trop,50.0,35
74646,20180915,060000,36.60000,-97.48000,0,ECMF,3,1.3205,0.7681,Stra,50.0,35
74646,20180915,060000,36.60000,-97.48000,0,ECMF,4,-0.3926,1.8991,Trop,50.0,35
74646,20180915,060000,36.60000,-97.48000,0,ECMF,4,-0.7920,2.8208,Stra,50.0,35
94767,20180915,030001,-33.95353,151.18449,0,ECMF,2,0.1562,0.8526,Trop,22.2,109
94767,20180915,030001,-33.95353,151.18449,0,ECMF,2,0.9661,1.3560,Stra,22.2,109
94767,20180915,030001,-33.95353,151.18449,0,ECMF,29,-0.0041,0.1573,Trop,22.2,109
94767,20180915,030001,-33.95353,151.18449,5,ECMF,29,-0.0064,0.0082,Stra,22.2,109
94767,20180915,030001,-33.95353,151.18449,0,ECMF,3,-0.0055,3.3626,Trop,22.2,109
94767,20180915,030001,-33.95353,151.18449,0,ECMF,3,0.9558,2.6779,Stra,22.2,109
94767,20180915,030001,-33.95353,151.18449,0,ECMF,4,0.6291,2.6666,Trop,22.2,109
94767,20180915,030001,-33.95353,151.18449,0,ECMF,4,1.0264,2.7981,Stra,22.2,109
94776,20180915,031324,-32.79310,151.83640,0,ECMF,2,0.1004,0.5898,Trop,18.6,109
94776,20180915,031324,-32.79310,151.83640,0,ECMF,2,0.5421,1.5110,Stra,18.6,109
94776,20180915,031324,-32.79310,151.83640,0,ECMF,29,0.0180,0.0932,Trop,18.6,109
